,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20
2019-06-20 23:00:00,-4.345594334602357,6.736689615249634,-0.3546261742711067,0.12700346037745475,-0.3251967798918486,9.083620738983154,-0.2765718054026366,-17.617030429840092,-0.41822224855422974,0.5513663962483407
2019-11-01 00:00:00,-26.797590255737305,-1.9422465562820435,-0.37350359112024306,0.04205269021913405,-0.41069029420614234,3.9368661165237433,3.1300495147705076,-4.693892025947571,-0.9938427865505218,-1.5948214173316964
2019-06-03 22:00:00,1.5114504367113113,4.831559062004089,-0.3281976506114006,0.16947903111577034,-0.3388757871463895,8.113946676254272,-1.8796876788139343,-14.43050479888916,-0.1509696745313704,0.7353255420923233
2019-12-27 10:00:00,-8.25029010772705,-5.2233070850372325,-0.2904426857829094,0.004886613273993165,-0.4722455903887749,-3.3730180740356444,3.3304395198822028,10.884686851501465,-0.8704956218600273,-1.1042644828557968
2020-03-17 11:00:00,5.416146755218506,-8.29268937110901,-0.1507495805621147,0.06859988421201704,-0.42436921000480654,-5.163193941116333,0.1242071954533458,14.07121992111206,-0.1509696745313704,1.041923999786377
2019-05-21 17:00:00,2.4876242399215704,3.349788856506348,-0.4112584382295609,0.10576581694185734,-0.3970115020871162,6.622132349014282,-0.07618230693042277,-12.30615587234497,-0.21264329552650452,0.6126863092184067
2019-08-16 11:00:00,14.20171298980713,12.663773250579833,-0.3357487544417382,0.13762243129312993,-0.3833323761820793,11.992657375335693,-2.0800767660140993,-25.229296493530274,-0.644359004497528,-0.4910678148269653
2020-03-08 07:00:00,7.368496036529541,-11.57374801635742,-0.3659525901079178,0.11107526291161776,-0.39359161853790287,-4.641058611869812,-1.0781297028064727,14.95636157989502,-0.35654858052730565,0.42872719615697863
2019-05-30 20:00:00,11.273188877105714,5.254922485351562,-0.2753407530486584,0.17478844244033095,-0.3422954192385077,8.859849405288696,-3.4828028440475465,-16.200794219970703,-0.21264329552650452,-0.0005104485899209893
2019-04-24 05:00:00,2.4876242399215704,1.5504973888397218,-0.37350359112024306,0.11107526291161776,-0.3833323761820793,4.906546044349671,0.3245966788381338,-7.703392744064331,0.01349344481714066,1.409841215610504
2020-01-15 08:00:00,-24.845248985290528,-11.785435771942142,-0.3961564376950264,-0.08006431432440876,-0.5269612990319729,-4.491877841949463,5.935503387451172,14.779327774047852,-0.45933799594640734,-0.0005104485899209893
2019-05-14 03:00:00,3.463797903060913,1.5504973888397218,-0.3357487544417382,0.14293187353760003,-0.38675210624933243,4.906546044349671,-1.8796876788139343,-5.933097505569458,-0.41822224855422974,0.1834485085681081
2019-08-11 07:00:00,-17.0358528137207,12.875452518463135,-0.3168712869286537,-0.048207670962437985,-0.49960332959890374,11.694295978546144,5.133943367004394,-23.458995437622075,0.2190724343061447,2.023038017749786
2019-12-10 04:00:00,-16.739519023895262,-10.515343952178956,-0.3961564376950264,-0.02393600107170641,-0.4836650133132935,-4.044334030151367,4.035381126403808,13.540124893188477,-0.7284259125590324,-0.7363463535904884
2020-01-08 04:00:00,-12.154979133605957,-13.796403121948241,-0.39238112121820456,0.004886613273993165,-0.4722455903887749,-6.282052373886108,3.1300495147705076,19.02803440093994,-0.7060325011610986,-0.8589854687452316
2019-07-05 20:00:00,-0.4408976599574089,6.207486772537231,-0.3319731637835503,0.15355066671036183,-0.3628140158951283,9.158213710784912,-1.4789086103439335,-17.085947608947755,-0.21264329552650452,0.7353255420923233
2019-08-08 18:00:00,-1.4170705735683442,15.838990402221679,-0.2791163012385368,0.05798099469393492,-0.42094939947128296,15.4984206199646,1.5269339561462403,-31.779386711120605,-0.9321691378951072,-1.2269036680459977
2019-04-09 20:00:00,15.177888107299804,-5.96419234275818,-0.1583004933781922,0.16416956707835195,-0.3559744721278548,1.1770124882459638,-2.8816352844238278,3.449454927444458,-0.2743170246481895,0.5513663962483407
2020-03-26 00:00:00,-11.17880916595459,-7.340123128890991,-0.2677897542715073,0.12169405817985535,-0.37307306020520625,-0.31480068117380144,-0.8777398884296417,5.219750833511353,-0.41822224855422974,0.6740059077739715
2020-03-15 07:00:00,-16.059682750701903,-14.431447315216065,-0.3621771842241287,-0.00042279800400135404,-0.46198626458644865,-6.35664348602295,3.7312175989151,20.09021167755127,-0.2948749095201492,0.6126863092184067
2019-06-05 20:00:00,10.29701805114746,6.207486772537231,-0.32064680457115174,0.12700346037745475,-0.3696534166112542,10.053300762176514,-3.082025957107544,-18.148123455047607,-0.2948749095201492,0.3674075996503235
2019-10-08 10:00:00,-13.131158638000485,6.1016463279724125,-0.3697281092405319,0.01550552295520905,-0.4483073428273201,5.055727767944337,3.9316064357757567,-9.650713539123535,-0.1304117782041431,1.2872024536132811
2019-10-15 09:00:00,-10.202637290954593,2.7147444963455207,-0.3281976506114006,-0.02166050848318262,-0.492763863503933,3.7876854896545415,3.7312175989151,-5.756068849563599,-0.41822224855422974,-0.0005104485899209893
2019-07-09 11:00:00,-5.321766805648803,3.4556286334991446,-0.31309559643268586,0.04205269021913405,-0.44488771855831144,5.577862501144409,1.3265438437461854,-10.18180046081543,-0.23320123814046384,0.9192845940589904
2020-03-04 16:00:00,-9.226464080810548,-8.398527908325196,-0.3697281092405319,0.01550552295520905,-0.4654059991240501,-2.7762934327125546,2.729270887374878,10.884686851501465,-0.3359906427562237,0.060809258464723806
2020-01-04 15:00:00,6.392320060729981,-7.0225982666015625,-0.17340246886014937,0.08983750715851782,-0.4175297051668167,-1.8812054455280305,-0.47696127742528915,6.635981464385987,-0.9938427865505218,-1.5335020661354064
2020-02-12 18:00:00,9.320843124389649,-3.3181756019592283,-0.24513693097978834,0.13231295756995679,-0.41069029420614234,2.8180074691772465,-2.0800767660140993,-2.215482771396637,-0.4798958361148834,-0.2457890011370182
2019-04-24 18:00:00,-1.4170705735683442,2.608904504776001,-0.34707510471343983,0.10576581694185734,-0.38675210624933243,6.099997663497925,0.3245966788381338,-10.18180046081543,-0.10985390581190584,0.9806039750576019
2019-12-31 18:00:00,-0.4408976599574089,-10.515343952178956,-0.18095347881317142,0.07921865917742252,-0.4380482375621796,0.5802873317152262,0.5249861299991607,8.406279468536377,-0.9938427865505218,-1.5335020661354064
2019-04-27 16:00:00,2.4876242399215704,-4.588263511657715,-0.31309559643268586,0.06329039670526979,-0.43120865523815155,0.5802873317152262,0.3245966788381338,3.626484417915344,-0.45933799594640734,-0.18446931354701518
2020-02-22 19:00:00,11.273188877105714,-3.0006541967391973,-0.37350359112024306,0.14824132192879916,-0.3662336964160203,3.3401416540145874,-2.0800767660140993,-3.6317185401916503,-0.7677063569426537,-0.8589854687452316
2019-11-29 16:00:00,0.5352764036506414,-7.975169038772583,-0.17717793546617033,0.07390923593193291,-0.42436921000480654,-2.6271117687225343,0.1242071954533458,9.291422891616822,-0.5826852947473526,-0.12314967196434738
2019-08-30 13:00:00,-23.869073295593264,9.48854856491089,-0.3810545727610588,-0.06944546133745462,-0.520121955126524,9.307397413253785,5.935503387451172,-18.32515106201172,-0.7471482589840889,-0.7363463535904884
2020-01-01 12:00:00,4.439971995353699,-9.986141061782835,-0.16962698353454475,0.07390923593193291,-0.42094939947128296,-5.685329937934876,0.3245966788381338,15.841510009765624,-0.41822224855422974,0.1834485085681081
2019-11-30 15:00:00,9.320843124389649,-6.1758748531341565,-0.17340246886014937,0.11638465300202369,-0.4004310145974159,-1.657432958483696,-1.4789086103439335,6.635981464385987,-1.0144010320305825,-1.5335020661354064
