,予測値,実測値,予測値_lug
7569,15.006105,7.9999995,14.167086
7570,14.167086,11.000001,18.715958
7571,18.715958,14.0,20.70236
7572,20.70236,15.0,20.523289
7573,20.523289,18.0,22.56666
7574,22.56666,14.0,18.66715
7575,18.66715,9.0,14.150837
7576,14.150837,6.0,12.089842
7577,12.089842,7.9999995,13.674002
7578,13.674002,7.9999995,12.316422
7579,12.316422,9.0,12.435914
7580,12.435914,3.9999998,7.7541814
7581,7.7541814,0.99999994,8.002703
7582,8.002703,1.9999999,9.763328
7583,9.763328,1.9999999,8.853889
7584,8.853889,22.000002,33.955074
7585,33.955074,42.0,40.99866
7586,40.99866,45.0,42.205173
7587,42.205173,46.0,42.06397
