,予測値,実測値,予測値_lug
4789,59.86308,50.0,51.45878
4790,51.45878,71.0,71.461
4791,71.461,68.0,56.462673
4792,56.462673,35.0,28.502216
4793,28.502216,26.0,21.376402
4794,21.376402,19.0,17.198978
4795,17.198978,21.0,22.185377
4796,22.185377,18.0,19.911741
4797,19.911741,11.000001,15.736434
4798,15.736434,13.0,15.616725
4799,15.616725,11.000001,13.537699
4800,13.537699,14.0,16.844612
4801,16.844612,11.000001,12.661496
4802,12.661496,11.000001,13.708
4803,13.708,9.0,10.908923
4804,10.908923,9.0,11.526097
4805,11.526097,9.0,12.225096
4806,12.225096,7.9999995,12.705392
4807,12.705392,12.0,17.68039
4808,17.68039,19.0,25.401333
4809,25.401333,21.0,26.045998
4810,26.045998,15.999999,19.726513
4811,19.726513,25.0,34.717155
4812,34.717155,27.000002,30.963602
4813,30.963602,34.0,39.112267
4814,39.112267,35.0,36.86903
4815,36.86903,36.0,35.641808
4816,35.641808,31.0,28.851324
4817,28.851324,21.0,20.173351
4818,20.173351,21.0,20.50854
4819,20.50854,19.0,19.22828
4820,19.22828,20.0,22.234184
4821,22.234184,21.0,23.148102
4822,23.148102,19.0,21.119703
4823,21.119703,17.0,18.54995
4824,18.54995,15.999999,17.085833
4825,17.085833,17.0,18.079498
4826,18.079498,15.999999,16.518341
4827,16.518341,15.999999,16.65611
4828,16.65611,17.0,17.39409
4829,17.39409,17.0,17.674881
4830,17.674881,14.0,15.0919895
4831,15.0919895,13.0,15.433499
4832,15.433499,12.0,14.995788
4833,14.995788,10.0,15.02846
4834,15.02846,11.000001,17.02448
4835,17.02448,10.0,14.911288
4836,14.911288,10.0,15.476706
4837,15.476706,10.0,14.465497
4838,14.465497,10.0,13.995161
4839,13.995161,10.0,12.756411
4840,12.756411,9.0,10.841271
4841,10.841271,10.0,11.560123
4842,11.560123,7.0,7.9386873
4843,7.9386873,6.0,8.102896
4844,8.102896,7.9999995,9.784759
4845,9.784759,7.9999995,10.383476
4846,10.383476,9.0,12.552702
4847,12.552702,7.9999995,10.928612
4848,10.928612,5.0,8.147103
4849,8.147103,5.0,8.230459
4850,8.230459,3.9999998,7.1868067
4851,7.1868067,1.9999999,5.809965
4852,5.809965,0.99999994,5.1441274
4853,5.1441274,1.9999999,6.5083003
4854,6.5083003,3.0,7.5940313
4855,7.5940313,3.9999998,8.81583
4856,8.81583,3.0,8.225521
4857,8.225521,1.9999999,9.611992
4858,9.611992,3.9999998,11.015549
4859,11.015549,10.0,21.38522
4860,21.38522,20.0,28.464064
4861,28.464064,30.0,38.856594
4862,38.856594,43.0,49.18872
4863,49.18872,44.000004,42.778057
4864,42.778057,20.0,16.20679
4865,16.20679,13.0,12.990026
4866,12.990026,14.0,15.247818
4867,15.247818,11.000001,13.511527
4868,13.511527,10.0,13.310207
4869,13.310207,7.0,10.995306
4870,10.995306,9.0,12.451579
4871,12.451579,7.0,9.710914
4872,9.710914,6.5,9.934382
4873,9.934382,6.0,8.729016
4874,8.729016,5.0,8.109645
4875,8.109645,3.0,6.6370783
4876,6.6370783,3.0,6.899391
4877,6.899391,3.9999998,8.35781
4878,8.35781,6.0,11.150589
4879,11.150589,5.0,10.6976385
4880,10.6976385,14.0,24.283129
4881,24.283129,12.0,19.36571
4882,19.36571,18.0,26.223978
4883,26.223978,26.0,38.769382
4884,38.769382,37.0,45.60767
4885,45.60767,49.000004,52.95741
4886,52.95741,63.999996,69.56758
4887,69.56758,58.0,50.684116
4888,50.684116,29.0,23.715096
4889,23.715096,18.0,17.723625
4890,17.723625,21.0,24.666609
4891,24.666609,28.0,30.827145
4892,30.827145,17.0,18.395815
4893,18.395815,5.0,9.034214
4894,9.034214,14.0,18.07217
4895,18.07217,19.0,20.795902
4896,20.795902,18.0,19.61436
4897,19.61436,13.0,13.742486
4898,13.742486,9.0,10.84979
4899,10.84979,7.0,9.431196
4900,9.431196,5.0,7.8978567
4901,7.8978567,1.9999999,6.689595
4902,6.689595,3.9999998,10.9574795
4903,10.9574795,17.0,24.31593
4904,24.31593,7.0,13.569464
4905,13.569464,11.000001,22.438522
4906,22.438522,27.000002,46.731987
4907,46.731987,48.0,61.215714
4908,61.215714,48.0,53.147644
4909,53.147644,48.0,50.192757
4910,50.192757,50.0,49.114536
4911,49.114536,41.0,36.55283
4912,36.55283,28.0,22.93073
4913,22.93073,7.0,6.577098
4914,6.577098,3.9999998,7.218322
4915,7.218322,3.0,6.3936667
4916,6.3936667,1.9999999,8.198196
4917,8.198196,3.9999998,9.664632
4918,9.664632,3.0,8.428875
4919,8.428875,3.0,7.320505
4920,7.320505,5.0,8.701838
4921,8.701838,3.9999998,7.491691
4922,7.491691,3.9999998,7.667454
4923,7.667454,1.9999999,6.2635303
4924,6.2635303,3.0,7.24055
4925,7.24055,1.9999999,7.1577377
4926,7.1577377,3.9999998,9.870871
4927,9.870871,5.0,11.24887
4928,11.24887,5.0,15.9771185
4929,15.9771185,7.0,18.779451
4930,18.779451,14.0,26.254364
4931,26.254364,21.0,27.894016
4932,27.894016,22.000002,27.625683
4933,27.625683,17.0,19.55353
4934,19.55353,12.0,15.872277
4935,15.872277,10.0,12.747891
4936,12.747891,9.0,11.912813
4937,11.912813,7.9999995,8.919119
4938,8.919119,5.0,7.3742695
4939,7.3742695,0.99999994,5.3404374
4940,5.3404374,1.9999999,5.7278466
4941,5.7278466,3.0,7.586784
4942,7.586784,3.0,7.716349
4943,7.716349,1.9999999,6.795658
4944,6.795658,1.9999999,6.687985
4945,6.687985,0.99999994,5.919049
4946,5.919049,0.99999994,6.0818834
4947,6.0818834,3.0,7.320621
4948,7.320621,1.9999999,6.730564
4949,6.730564,5.0,8.948296
4950,8.948296,3.9999998,8.542728
4951,8.542728,3.0,9.086872
4952,9.086872,3.9999998,11.396214
4953,11.396214,9.0,18.761736
4954,18.761736,12.0,19.716148
4955,19.716148,10.0,15.726014
4956,15.726014,14.0,20.46707
4957,20.46707,13.0,17.24013
4958,17.24013,13.0,17.169456
4959,17.169456,12.0,13.928163
4960,13.928163,9.0,11.04235
4961,11.04235,7.0,9.174143
4962,9.174143,5.0,7.284592
4963,7.284592,1.9999999,6.037807
4964,6.037807,3.0,7.780888
4965,7.780888,3.9999998,8.528643
